date,country,nominal_index,nominal_year,real_index,real_year,real_nominal_spread,price_momentum_3q,price_acceleration,decade,is_crisis_period
1972-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1972-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1973-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1973-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1973-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1973-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1974-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1974-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1974-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1974-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1975-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1975-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1975-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1975-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1976-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1976-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1976-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1976-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1977-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1977-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1977-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1977-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1978-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1978-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1978-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1978-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1979-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1979-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1979-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1979-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1980-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1980-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1980-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1980-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1981-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1981-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1981-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1981-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1982-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1982-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1982-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1982-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1983-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1983-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1983-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1983-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1984-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1984-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1984-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1984-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1985-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1985-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1985-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1985-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1986-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1986-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1986-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1986-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1987-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1987-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1987-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1987-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1988-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1988-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1988-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1988-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1989-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1989-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1989-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1989-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1980s,0
1990-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1990-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1990-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1990-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1991-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1991-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1991-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1991-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1992-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1992-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1992-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1992-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1993-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1993-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1993-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1993-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1994-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1994-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1994-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1994-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1995-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1995-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1995-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1995-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1996-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1996-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1996-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1996-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1997-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1997-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1997-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1997-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1998-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1998-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1998-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1998-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1999-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1999-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1999-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
1999-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1990s,0
2000-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2000-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2000-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2000-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2001-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2001-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2001-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2001-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2002-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2002-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2002-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2002-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2003-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2003-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2003-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2003-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2004-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2004-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2004-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2004-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2005-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2005-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2005-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2005-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2006-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2006-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2006-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2006-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2007-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2007-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2007-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2007-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2008-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2008-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2008-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2008-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2009-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2009-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,1
2009-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2009-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2000s,0
2010-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2010-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2010-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2010-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2011-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2011-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2011-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2011-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2012-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2012-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2012-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2012-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2013-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2013-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2013-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2013-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2014-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2014-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2014-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2014-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2015-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2015-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2015-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2015-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2016-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2016-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2016-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2016-12-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2017-03-31,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2017-06-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
2017-09-30,Finland,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,2010s,0
1966-03-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1966-06-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1966-09-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1966-12-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1967-03-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1967-06-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1967-09-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1967-12-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1968-03-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1968-06-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1968-09-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1968-12-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1969-03-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1969-06-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1969-09-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1969-12-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1960s,0
1970-03-31,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
1970-06-30,France,83.0295505371629,5.913080843178133,90.83569392677045,2.05640722724114,-7.806143389607541,5.913080843178133,0.0,1970s,0
